BNC;CCF;OTHERPUB;1992;;Middlesbrough Diocesan Catholic Voice. Sample containing about 8333 words from a periodical (domain: belief and thought)
BNC;CCR;ACPROSE;1991;;The culture of labourism. Sample containing about 28715 words from a book (domain: world affairs)
BNC;CCG;OTHERPUB;1992;;Leeds Diocesan Catholic Voice. Sample containing about 7261 words from a periodical (domain: belief and thought)
BNC;CCE;NONAC;1987;;Enemy territory. Sample containing about 39856 words from a book (domain: belief and thought)
BNC;CCH;OTHERPUB;1992;;Shrewsbury Diocesan Catholic Voice. Sample containing about 8571 words from a periodical (domain: belief and thought)
BNC;CCU;UNPUB;1989;;[Collection of publishing contracts]. Sample containing about 34681 words of unpublished miscellanea (domain: commerce)
BNC;CCB;OTHERPUB;1982;;Understanding book-collecting. Sample containing about 39982 words from a book (domain: leisure)
BNC;CCD;FICTION;1990;;The child bride. Sample containing about 39460 words from a book (domain: imaginative)
BNC;CCW;FICTION;1990;;Crackdown. Sample containing about 37971 words from a book (domain: imaginative)
BNC;CCV;NONAC;1991;;Cox on Cox. Sample containing about 39301 words from a book (domain: social science)
BNC;CCJ;OTHERPUB;1992;;Shrewsbury Diocesan Catholic Voice. Sample containing about 6437 words from a periodical (domain: belief and thought)
BNC;CC4;UNPUB;1992;;[Queen's Park Baptist church magazines]. Sample containing about 2119 words of unpublished miscellanea (domain: belief and thought)
BNC;CC1;UNPUB;1992;;[Queen's Park Baptist church magazines]. Sample containing about 4042 words of unpublished miscellanea (domain: belief and thought)
BNC;CJ3;NONAC;1989;;The survival factor. Sample containing about 38321 words from a book (domain: natural sciences)
BNC;CJR;OTHERPUB;1992;;Amnesty. Sample containing about 14296 words from a periodical (domain: world affairs)
BNC;CJS;OTHERPUB;1991;;Amnesty. Sample containing about 13403 words from a periodical (domain: world affairs)
BNC;CJ8;OTHERPUB;1992;;Steam Railway News. Sample containing about 8105 words from a periodical (domain: leisure)
BNC;CJP;OTHERPUB;1993;;Amnesty. Sample containing about 16341 words from a periodical (domain: world affairs)
BNC;CJ2;NONAC;1988;;Democracy and civil war in Spain 1931-1939. Sample containing about 19853 words from a book (domain: world affairs)
BNC;CJD;NONAC;1991;;The Pacific. Sample containing about 36794 words from a book (domain: world affairs)
BNC;CJX;FICTION;1983;;Death in springtime. Sample containing about 38606 words from a book (domain: imaginative)
BNC;CJN;OTHERPUB;1991;;Action. Sample containing about 6002 words from a periodical (domain: belief and thought)
BNC;CJM;OTHERPUB;1991;;Action. Sample containing about 6213 words from a periodical (domain: belief and thought)
BNC;CJJ;FICTION;1993;;Space marine. Sample containing about 38787 words from a book (domain: imaginative)
BNC;CJE;OTHERPUB;1991;;Train your dog. Sample containing about 29530 words from a book (domain: leisure)
BNC;CJF;FICTION;1986;;A taste for death. Sample containing about 38620 words from a book (domain: imaginative)
BNC;CJC;OTHERPUB;1992;;Tennis World. Sample containing about 16225 words from a periodical (domain: leisure)
BNC;CJA;FICTION;1990;;Take back plenty. Sample containing about 39560 words from a book (domain: imaginative)
BNC;CJ6;OTHERPUB;1992;;Steam Railway News. Sample containing about 10662 words from a periodical (domain: leisure)
BNC;CJH;OTHERPUB;1992;;Wainwright in Scotland. Sample containing about 29333 words from a book (domain: leisure)
BNC;CJ5;OTHERPUB;1992;;Steam Railway News. Sample containing about 8073 words from a periodical (domain: leisure)
BNC;CJU;OTHERPUB;1990;;[Adverts from The Economist]. Sample containing about 24157 words of miscellanea (domain: commerce)
BNC;CJK;OTHERPUB;1990;;Warm welcomes in Britain. Sample containing about 40980 words from a book (domain: leisure)
BNC;CJ4;OTHERPUB;1992;;Steam Railway News. Sample containing about 9862 words from a periodical (domain: leisure)
BNC;CJT;FICTION;1982;;Archangel. Sample containing about 35784 words from a book (domain: imaginative)
BNC;CJ9;NONAC;1991;;[Selection of leaflets from T Higgins Trust]. Sample containing about 39457 words of miscellanea (domain: social science)
BNC;CJG;ACPROSE;1988;;The visually handicapped child in your classroom. Sample containing about 35394 words from a book (domain: social science)
BNC;CJB;OTHERPUB;1992;;Tennis World. Sample containing about 14103 words from a periodical (domain: leisure)
BNC;CJ7;OTHERPUB;1992;;Steam Railway News. Sample containing about 10460 words from a periodical (domain: leisure)
BNC;CJ1;ACPROSE;1989;;Societies at peace: anthropological perspectives. Sample containing about 35642 words from a book (domain: social science)
BNC;CB0;FICTION;1984;;Rich. Sample containing about 13079 words from a book (domain: imaginative)
BNC;CB8;OTHERPUB;1989;;She. Sample containing about 55275 words from a periodical (domain: leisure)
BNC;CBP;OTHERPUB;1989;;The complete video course. Sample containing about 37969 words from a book (domain: leisure)
BNC;CB6;NONAC;1980;;A short history of Sussex. Sample containing about 39797 words from a book (domain: world affairs)
BNC;CB9;NONAC;1990;;The sign of the serpent. Sample containing about 31569 words from a book (domain: belief and thought)
BNC;CBB;NONAC;1991;;Stamford myths and legends. Sample containing about 18566 words from a book (domain: belief and thought)
BNC;CB3;OTHERPUB;1991;;Rugby World and Post. Sample containing about 33393 words from a periodical (domain: leisure)
BNC;CB5;FICTION;1987;;Ruth Appleby. Sample containing about 39092 words from a book (domain: imaginative)
BNC;CB2;OTHERPUB;1991;;Rugby World and Post. Sample containing about 35249 words from a periodical (domain: leisure)
BNC;CBL;OTHERPUB;1981;;Popular tropical aquarium plants. Sample containing about 21219 words from a book (domain: leisure)
BNC;CBV;NONAC;1992;;Accountancy. Sample containing about 84834 words from a periodical (domain: commerce)
BNC;CBH;NONAC;1980;;Some psychic and political dimensions of work experiences. Sample containing about 19324 words of miscellanea (domain: social science)
BNC;CBD;NEWS;1992;;Today. Sample containing about 21252 words from a periodical (domain: commerce)
BNC;CB4;OTHERPUB;1991;;Running. Sample containing about 29847 words from a periodical (domain: leisure)
BNC;CBT;NONAC;1993;;Accountancy. Sample containing about 75073 words from a periodical (domain: commerce)
BNC;CB1;NONAC;1985;;Reason and spontaneity. Sample containing about 36247 words from a book (domain: belief and thought)
BNC;CBN;NONAC;1990;;Van Gogh: a life. Sample containing about 40918 words from a book (domain: arts)
BNC;CBE;NEWS;1992;;Today. Sample containing about 44644 words from a periodical (domain: world affairs)
BNC;CBY;NONAC;1992;;Accountancy. Sample containing about 91914 words from a periodical (domain: commerce)
BNC;CBF;NEWS;1992;;Today. Sample containing about 226735 words from a periodical (domain: world affairs)
BNC;CBX;NONAC;1992;;Accountancy. Sample containing about 89198 words from a periodical (domain: commerce)
BNC;CBA;NONAC;1987;;Crime, justice and society in colonial Sri Lanka. Sample containing about 39934 words from a book (domain: world affairs)
BNC;CBG;NEWS;1992;;Today. Sample containing about 226415 words from a periodical (domain: leisure)
BNC;CBU;NONAC;1993;;Accountancy. Sample containing about 102949 words from a periodical (domain: commerce)
BNC;CBJ;NONAC;1989;;The Titford family 1547-1947. Sample containing about 35988 words from a book (domain: world affairs)
BNC;CBW;NONAC;1992;;Accountancy. Sample containing about 86882 words from a periodical (domain: commerce)
BNC;CBR;ACPROSE;1990;;Aspects of language teaching. Sample containing about 40046 words from a book (domain: social science)
BNC;CBC;NEWS;1992;;Today. Sample containing about 225006 words from a periodical (domain: social science)
BNC;CBK;NONAC;1983;;The tramways of Croydon. Sample containing about 38980 words from a book (domain: leisure)
BNC;CBM;NEWS;1991;;Ulster Newsletter. Sample containing about 16128 words from a periodical (domain: world affairs)
BNC;CS0;ACPROSE;1992;;Social anthropology in perspective. Sample containing about 36095 words from a book (domain: social science)
BNC;CSJ;NONAC;1993;;Unigram x. Sample containing about 9599 words from a periodical (domain: applied science)
BNC;CS5;NONAC;0000;;The British Empire. Sample containing about 41257 words from a book (domain: world affairs)
BNC;CS3;ACPROSE;1987;;Theories of the state. Sample containing about 39671 words from a book (domain: social science)
BNC;CSN;NONAC;1993;;Unigram x. Sample containing about 7799 words from a periodical (domain: applied science)
BNC;CSM;NONAC;1993;;Unigram x. Sample containing about 10375 words from a periodical (domain: applied science)
BNC;CS2;ACPROSE;1990;;The rational foundations of ethics. Sample containing about 37904 words from a book (domain: belief and thought)
BNC;CS9;NONAC;1993;;Unigram x. Sample containing about 7509 words from a periodical (domain: applied science)
BNC;CSU;NONAC;1993;;Unigram x. Sample containing about 10371 words from a periodical (domain: applied science)
BNC;CSA;NONAC;1993;;Unigram x. Sample containing about 9901 words from a periodical (domain: applied science)
BNC;CSP;NONAC;1993;;Unigram x. Sample containing about 10212 words from a periodical (domain: applied science)
BNC;CSY;NONAC;1993;;Unigram x. Sample containing about 10200 words from a periodical (domain: applied science)
BNC;CSF;NONAC;1993;;Unigram x. Sample containing about 9553 words from a periodical (domain: applied science)
BNC;CSS;NONAC;1993;;Unigram x. Sample containing about 9180 words from a periodical (domain: applied science)
BNC;CST;NONAC;1993;;Unigram x. Sample containing about 10032 words from a periodical (domain: applied science)
BNC;CSB;NONAC;1993;;Unigram x. Sample containing about 8914 words from a periodical (domain: applied science)
BNC;CS6;ACPROSE;1987;;Fascism in Britain: 1918-1985. Sample containing about 33093 words from a book (domain: world affairs)
BNC;CS8;NONAC;1993;;Unigram x. Sample containing about 7364 words from a periodical (domain: applied science)
BNC;CSK;NONAC;1993;;Unigram x. Sample containing about 10246 words from a periodical (domain: applied science)
BNC;CSH;NONAC;1993;;Unigram x. Sample containing about 10385 words from a periodical (domain: applied science)
BNC;CSE;NONAC;1993;;Unigram x. Sample containing about 9819 words from a periodical (domain: applied science)
BNC;CSC;NONAC;1993;;Unigram x. Sample containing about 10610 words from a periodical (domain: applied science)
BNC;CSL;NONAC;1993;;Unigram x. Sample containing about 10788 words from a periodical (domain: applied science)
BNC;CSV;NONAC;1993;;Unigram x. Sample containing about 11162 words from a periodical (domain: applied science)
BNC;CS4;FICTION;1991;;Sudden death. Sample containing about 38808 words from a book (domain: imaginative)
BNC;CSR;NONAC;1993;;Unigram x. Sample containing about 7147 words from a periodical (domain: applied science)
BNC;CSW;NONAC;1993;;Unigram x. Sample containing about 10321 words from a periodical (domain: applied science)
BNC;CSG;NONAC;1993;;Unigram x. Sample containing about 10441 words from a periodical (domain: applied science)
BNC;CSX;NONAC;1993;;Unigram x. Sample containing about 10538 words from a periodical (domain: applied science)
BNC;CS1;ACPROSE;1991;;Sex crime in the news. Sample containing about 35894 words from a book (domain: social science)
BNC;CS7;NONAC;1991;;Utopia, community care and retreat. Sample containing about 31541 words from a book (domain: social science)
BNC;CSD;NONAC;1993;;Unigram x. Sample containing about 9833 words from a periodical (domain: applied science)
BNC;CLM;NONAC;1991;;Princes, pastors and people. Sample containing about 33842 words from a book (domain: world affairs)
BNC;CLA;NONAC;1993;;Computergram international. Sample containing about 8532 words from a periodical (domain: applied science)
BNC;CL5;OTHERPUB;1992;;Leeds Diocesan Catholic Voice. Sample containing about 10566 words from a periodical (domain: belief and thought)
BNC;CLV;OTHERPUB;1991;;FlyPast. Sample containing about 35404 words from a periodical (domain: applied science)
BNC;CLU;OTHERPUB;1991;;FlyPast. Sample containing about 41013 words from a periodical (domain: applied science)
BNC;CLD;FICTION;1991;;Condition black. Sample containing about 40426 words from a book (domain: imaginative)
BNC;CL4;OTHERPUB;1992;;Lancaster Diocesan Catholic Voice. Sample containing about 9085 words from a periodical (domain: belief and thought)
BNC;CL9;NONAC;1993;;Computergram international. Sample containing about 6355 words from a periodical (domain: applied science)
BNC;CLR;NONAC;1991;;The community of Europe. Sample containing about 36264 words from a book (domain: world affairs)
BNC;CLP;ACPROSE;1989;;The mind at work. Sample containing about 39995 words from a book (domain: applied science)
BNC;CL6;NONAC;1980;;A century of Protestant theology. Sample containing about 38985 words from a book (domain: belief and thought)
BNC;CLK;OTHERPUB;1992;;Castle Drachenfels. Sample containing about 38026 words from a book (domain: leisure)
BNC;CLC;NONAC;1993;;Computergram international. Sample containing about 8505 words from a periodical (domain: applied science)
BNC;CLE;NONAC;1985;;Comparative industrial relations. Sample containing about 35916 words from a book (domain: commerce)
BNC;CL7;OTHERPUB;1992;;Climber and Hill Walker. Sample containing about 25077 words from a periodical (domain: leisure)
BNC;CLX;NONAC;1989;;Great battles of World War I. Sample containing about 37026 words from a book (domain: world affairs)
BNC;CL1;NONAC;1982;;Black sportsmen. Sample containing about 39355 words from a book (domain: leisure)
BNC;CL0;OTHERPUB;1993;;The Artist. Sample containing about 22734 words from a periodical (domain: arts)
BNC;CLH;ACPROSE;1985;;Sign language. Sample containing about 39981 words from a book (domain: social science)
BNC;CLN;ACPROSE;1991;;The culture of English antislavery 1780-1860. Sample containing about 35732 words from a book (domain: social science)
BNC;CLG;OTHERPUB;1992;;Do It Yourself. Sample containing about 27846 words from a periodical (domain: applied science)
BNC;CLY;ACPROSE;1987;;What is happening in our primary schools. Sample containing about 38294 words from a book (domain: social science)
BNC;CLS;ACPROSE;1989;;Film and the working class. Sample containing about 32874 words from a book (domain: arts)
BNC;CL2;NONAC;1989;;Rich. The life of Richard Burton. Sample containing about 40510 words from a book (domain: arts)
BNC;CLB;NONAC;1993;;Computergram international. Sample containing about 6536 words from a periodical (domain: applied science)
BNC;CLW;ACPROSE;1988;;Frameworks for teaching. Sample containing about 37432 words from a book (domain: social science)
BNC;CL8;NONAC;1993;;Computergram international. Sample containing about 8431 words from a periodical (domain: applied science)
BNC;CLT;OTHERPUB;1992;;Practical Fishkeeping. Sample containing about 42256 words from a periodical (domain: applied science)
BNC;CLL;NONAC;1992;;[Selection of OUP English Language Teaching promotional leaflets]. Sample containing about 42476 words of miscellanea (domain: social science)
BNC;CAY;OTHERPUB;1990;;Learning to fly radio controlled helicopters. Sample containing about 17234 words from a book (domain: leisure)
BNC;CAX;FICTION;1990;;Polly and the privet bird. Sample containing about 1070 words from a book (domain: imaginative)
BNC;CAS;OTHERPUB;1992;;Punch. Sample containing about 19793 words from a periodical (domain: leisure)
BNC;CA6;NONAC;1986;;Elizabeth and Ivy. Sample containing about 32319 words from a book (domain: arts)
BNC;CAD;OTHERPUB;1991;;New Musical Express. Sample containing about 56047 words from a periodical (domain: arts)
BNC;CAF;NONAC;1992;;New Statesman and Society. Sample containing about 42673 words from a periodical (domain: world affairs)
BNC;CA7;OTHERPUB;1987;;Madeira: the complete guide. Sample containing about 39986 words from a book (domain: leisure)
BNC;CAH;NONAC;1992;;New Statesman and Society. Sample containing about 45228 words from a periodical (domain: world affairs)
BNC;CAR;NONAC;1992;;Orkney: a place of safety?. Sample containing about 37596 words from a book (domain: social science)
BNC;CA0;FICTION;1991;;Polo. Sample containing about 37839 words from a book (domain: imaginative)
BNC;CAM;FICTION;1989;;The negotiator. Sample containing about 33695 words from a book (domain: imaginative)
BNC;CAT;OTHERPUB;1992;;Punch. Sample containing about 19502 words from a periodical (domain: leisure)
BNC;CAJ;NONAC;1992;;New Statesman and Society. Sample containing about 39911 words from a periodical (domain: world affairs)
BNC;CAE;OTHERPUB;1991;;New Musical Express. Sample containing about 45968 words from a periodical (domain: arts)
BNC;CA5;NONAC;1991;;Living magically. Sample containing about 35992 words from a book (domain: belief and thought)
BNC;CAC;NONAC;1990;;Myths, gods and fantasy: a sourcebook. Sample containing about 39533 words from a book (domain: belief and thought)
BNC;CA3;FICTION;1990;;Lee's ghost. Sample containing about 32781 words from a book (domain: imaginative)
BNC;CA2;OTHERPUB;1992;;Machine Knitting Monthly. Sample containing about 27305 words from a periodical (domain: leisure)
BNC;CA4;ACPROSE;1985;;Linear and nonlinear programming. Sample containing about 25105 words from a book (domain: natural sciences)
BNC;CAW;ACPROSE;1970;;A preface to Wordsworth. Sample containing about 37417 words from a book (domain: arts)
BNC;CAB;FICTION;1981;;Goodnight Mister Tom. Sample containing about 38476 words from a book (domain: imaginative)
BNC;CAA;OTHERPUB;1992;;New Millennium summer holidays. Sample containing about 6295 words of miscellanea (domain: leisure)
BNC;CA9;NONAC;1990;;A coward's chronicles. Sample containing about 39352 words from a book (domain: belief and thought)
BNC;CA8;NONAC;1987;;Malta: the hurricane years 1940-41. Sample containing about 31613 words from a book (domain: world affairs)
BNC;CAP;OTHERPUB;1992;;Nursing Times. Sample containing about 40460 words from a periodical (domain: applied science)
BNC;CAK;NONAC;1992;;New Statesman and Society. Sample containing about 31110 words from a periodical (domain: world affairs)
BNC;CAU;OTHERPUB;1992;;Pilot. Sample containing about 38175 words from a periodical (domain: leisure)
BNC;CAL;NONAC;1992;;New Statesman and Society. Sample containing about 38400 words from a periodical (domain: world affairs)
BNC;CAG;NONAC;1992;;New Statesman and Society. Sample containing about 47352 words from a periodical (domain: world affairs)
BNC;CAV;FICTION;1981;;Pink rock and postcards. Sample containing about 3812 words from a book (domain: imaginative)
BNC;CAN;ACPROSE;1986;;New technology at work. Sample containing about 37085 words from a book (domain: commerce)
BNC;CA1;OTHERPUB;1992;;Kites. Sample containing about 39803 words from a book (domain: leisure)
BNC;CEP;NEWS;1992;;Today: sports pages. Sample containing about 192096 words from a periodical (domain: leisure)
BNC;CE8;NONAC;1991;;A right approach to economics?. Sample containing about 40264 words from a book (domain: commerce)
BNC;CEU;FICTION;1990;;Wings. Sample containing about 37035 words from a book (domain: imaginative)
